episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,perf/cpu_util_percent,perf/ram_util_percent,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles
40.0,-38090.0,-23612.878787878788,3844.0454545454545,1,8000,False,287000,66,34,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-30-34,1591993834,11.025649785995483,411.6921875476837,30139,nid03824,10.236.16.120,411.6921875476837,287000,34,287000,287000,5749,0,1.8375,3.0,280.601,24.216,nan,nan,674.904,574,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23649.558823529413,3848.6323529411766,2,8000,False,295000,68,35,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-30-45,1591993845,10.36270809173584,422.05489563941956,30139,nid03824,10.236.16.120,422.05489563941956,295000,35,295000,295000,5902,0,1.886666666666667,3.0,263.793,22.196,nan,nan,630.258,590,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23649.558823529413,3848.6323529411766,0,8000,False,303000,68,36,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-30-56,1591993856,11.007653951644897,433.06254959106445,30139,nid03824,10.236.16.120,433.06254959106445,303000,36,303000,303000,6060,0,1.8333333333333333,3.0,256.158,21.664,nan,nan,552.734,606,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23584.714285714286,3852.957142857143,2,8000,False,311000,70,37,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-31-07,1591993867,11.064533948898315,444.12708353996277,30139,nid03824,10.236.16.120,444.12708353996277,311000,37,311000,311000,6220,0,1.8625,3.0,283.223,22.433,nan,nan,540.395,622,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23480.25974025974,3866.3246753246754,7,8000,False,319000,77,38,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-31-19,1591993879,11.251795768737793,455.37887930870056,30139,nid03824,10.236.16.120,455.37887930870056,319000,38,319000,319000,6389,0,1.8312499999999998,3.0,286.945,21.97,nan,nan,673.188,638,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23616.41975308642,3872.925925925926,4,8500,False,327500,81,39,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-31-30,1591993890,11.685111045837402,467.06399035453796,30139,nid03824,10.236.16.120,467.06399035453796,327500,39,327500,327500,6552,0,1.8529411764705883,3.0,273.89,21.93,nan,nan,553.934,655,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23616.41975308642,3872.925925925926,0,8000,False,335500,81,40,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-31-41,1591993901,10.88319730758667,477.94718766212463,30139,nid03824,10.236.16.120,477.94718766212463,335500,40,335500,335500,6712,0,1.8666666666666667,3.0,285.897,23.7,nan,nan,519.799,671,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23616.41975308642,3872.925925925926,0,8000,False,343500,81,41,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-31-53,1591993913,11.602952241897583,489.5501399040222,30139,nid03824,10.236.16.120,489.5501399040222,343500,41,343500,343500,6879,0,1.7941176470588238,3.0,280.464,22.465,nan,nan,577.6560000000001,687,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23574.39024390244,3874.4756097560976,1,8500,False,352000,82,42,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-32-05,1591993925,12.07746410369873,501.62760400772095,30139,nid03824,10.236.16.120,501.62760400772095,352000,42,352000,352000,7044,0,1.8294117647058823,3.0,279.331,23.089000000000002,nan,nan,595.492,704,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23196.309523809523,3877.464285714286,2,8000,False,360000,84,43,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-32-17,1591993937,11.262306928634644,512.8899109363556,30139,nid03824,10.236.16.120,512.8899109363556,360000,43,360000,360000,7203,0,1.775,3.0,256.818,21.098,nan,nan,553.419,720,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
