episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,perf/cpu_util_percent,perf/ram_util_percent,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles
12960.0,-37330.0,-1381.578947368421,3827.0,1,2000,False,80000,19,33,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-18-54,1591989534,12.399033069610596,411.1501622200012,70590,nid03826,10.236.16.110,411.1501622200012,80000,33,80000,80000,1606,0,0.6764705882352942,2.5,228.094,22.467,nan,nan,2855.8070000000002,160,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12960.0,-37330.0,-666.5,3835.65,1,2000,False,82000,20,34,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-19-07,1591989547,12.575732946395874,423.7258951663971,70590,nid03826,10.236.16.110,423.7258951663971,82000,34,82000,82000,1648,0,0.638888888888889,2.5,244.483,22.648,nan,nan,2911.664,164,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12960.0,-37330.0,-43.333333333333336,3843.4761904761904,1,2000,False,84000,21,35,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-19-19,1591989559,11.852512121200562,435.57840728759766,70590,nid03826,10.236.16.110,435.57840728759766,84000,35,84000,84000,1688,0,0.6588235294117647,2.5,207.815,22.271,nan,nan,2877.085,168,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12960.0,-37330.0,-43.333333333333336,3843.4761904761904,0,2000,False,86000,21,36,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-19-31,1591989571,12.01564073562622,447.5940480232239,70590,nid03826,10.236.16.110,447.5940480232239,86000,36,86000,86000,1728,0,0.6588235294117647,2.5,213.074,22.271,nan,nan,2922.222,172,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12960.0,-37330.0,-43.333333333333336,3843.4761904761904,0,2000,False,88000,21,37,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-19-44,1591989584,12.52525019645691,460.1192982196808,70590,nid03826,10.236.16.110,460.1192982196808,88000,37,88000,88000,1769,0,0.6277777777777778,2.5,245.74,21.725,nan,nan,2978.89,176,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12960.0,-37330.0,-43.333333333333336,3843.4761904761904,0,2000,False,90000,21,38,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-19-56,1591989596,12.103501319885254,472.22279953956604,70590,nid03826,10.236.16.110,472.22279953956604,90000,38,90000,90000,1809,0,0.6588235294117647,2.5,233.96800000000002,21.429000000000002,nan,nan,3047.702,180,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12960.0,-37330.0,-43.333333333333336,3843.4761904761904,0,2000,False,92000,21,39,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-20-08,1591989608,12.286921977996826,484.50972151756287,70590,nid03826,10.236.16.110,484.50972151756287,92000,39,92000,92000,1849,0,0.6388888888888888,2.5,242.70600000000002,22.645,nan,nan,3066.478,184,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12960.0,-37330.0,505.90909090909093,3850.590909090909,1,2000,False,94000,22,40,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-20-21,1591989621,12.369537353515625,496.8792588710785,70590,nid03826,10.236.16.110,496.8792588710785,94000,40,94000,94000,1889,0,0.6647058823529413,2.6,227.362,23.068,nan,nan,3051.29,188,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12960.0,-37330.0,1004.7826086956521,3857.086956521739,1,2000,False,96000,23,41,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-20-33,1591989633,12.54876971244812,509.4280285835266,70590,nid03826,10.236.16.110,509.4280285835266,96000,41,96000,96000,1929,0,0.6444444444444445,2.6,259.216,22.067,nan,nan,3099.576,192,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12960.0,-37330.0,1437.9166666666667,3863.0416666666665,1,2000,False,98000,24,42,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-20-46,1591989646,12.285774230957031,521.7138028144836,70590,nid03826,10.236.16.110,521.7138028144836,98000,42,98000,98000,1967,0,0.6388888888888888,2.6,274.546,21.852,nan,nan,3124.322,196,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13240.0,-37330.0,1910.0,3868.52,1,2000,False,100000,25,43,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-20-58,1591989658,12.509119749069214,534.2229225635529,70590,nid03826,10.236.16.110,534.2229225635529,100000,43,100000,100000,2006,0,0.6777777777777778,2.6,263.69,23.061,nan,nan,3181.522,200,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13240.0,-37330.0,1910.0,3868.52,0,2000,False,102000,25,44,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-21-11,1591989671,12.591473817825317,546.8143963813782,70590,nid03826,10.236.16.110,546.8143963813782,102000,44,102000,102000,2044,0,0.6705882352941178,2.6,272.06600000000003,23.638,nan,nan,3215.427,204,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13240.0,-37330.0,1910.0,3868.52,0,2000,False,104000,25,45,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-21-23,1591989683,11.562357664108276,558.3767540454865,70590,nid03826,10.236.16.110,558.3767540454865,104000,45,104000,104000,2080,0,0.6882352941176471,2.6,274.371,23.512,nan,nan,3154.217,208,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13240.0,-37330.0,1910.0,3868.52,0,1500,False,105500,25,46,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-21-36,1591989696,12.712071895599365,571.0888259410858,70590,nid03826,10.236.16.110,571.0888259410858,105500,46,105500,105500,2118,0,0.6166666666666667,2.6,270.692,23.187,nan,nan,3169.032,211,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13240.0,-37330.0,1910.0,3868.52,0,2000,False,107500,25,47,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-21-47,1591989707,11.699250221252441,582.7880761623383,70590,nid03826,10.236.16.110,582.7880761623383,107500,47,107500,107500,2154,0,0.6823529411764707,2.6,246.618,23.058,nan,nan,3289.9880000000003,215,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13240.0,-37330.0,2293.4615384615386,3873.576923076923,1,2000,False,109500,26,48,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-21-59,1591989719,11.914246320724487,594.7023224830627,70590,nid03826,10.236.16.110,594.7023224830627,109500,48,109500,109500,2190,0,0.6647058823529411,2.6,280.385,21.821,nan,nan,3228.9880000000003,219,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13240.0,-37330.0,2685.5555555555557,3878.259259259259,1,1500,False,111000,27,49,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-22-11,1591989731,12.03512978553772,606.7374522686005,70590,nid03826,10.236.16.110,606.7374522686005,111000,49,111000,111000,2226,0,0.6470588235294119,2.6,262.621,21.895,nan,nan,3136.6910000000003,222,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13240.0,-37330.0,2685.5555555555557,3878.259259259259,0,2000,False,113000,27,50,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-22-23,1591989743,11.752634048461914,618.4900863170624,70590,nid03826,10.236.16.110,618.4900863170624,113000,50,113000,113000,2260,0,0.6875,2.6,277.811,22.292,nan,nan,3299.809,226,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13240.0,-37330.0,3053.214285714286,3882.6071428571427,1,1500,False,114500,28,51,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-22-36,1591989756,12.18142294883728,630.6715092658997,70590,nid03826,10.236.16.110,630.6715092658997,114500,51,114500,114500,2296,0,0.6277777777777778,2.6,267.634,22.63,nan,nan,3441.2400000000002,229,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13240.0,-37330.0,3382.4137931034484,3886.655172413793,1,2000,False,116500,29,52,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-22-48,1591989768,11.97654914855957,642.6480584144592,70590,nid03826,10.236.16.110,642.6480584144592,116500,52,116500,116500,2330,0,0.6764705882352942,2.6,256.697,22.484,nan,nan,3319.422,233,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
